p,d,t
1,260,0.000206417
1,260,0.000186809
1,260,0.00018598
1,260,0.000185587
1,260,0.000186559
1,261,0.000201441
1,261,0.00018795
1,261,0.000197694
1,261,0.000198658
1,261,0.000198055
1,262,0.000189033
1,262,0.000209344
1,262,0.000187655
1,262,0.000188179
1,262,0.000196564
1,263,0.000189157
1,263,0.000233988
1,263,0.000199721
1,263,0.000200685
1,263,0.000194833
1,264,0.000196774
1,264,0.000214517
1,264,0.00019169
1,264,0.000190688
1,264,0.000191082
1,265,0.000191966
1,265,0.000211187
1,265,0.000192567
1,265,0.000191847
1,265,0.000193237
1,266,0.000194146
1,266,0.000193704
1,266,0.000193491
1,266,0.000194167
1,266,0.000199168
1,267,0.000199897
1,267,0.000195057
1,267,0.000195098
1,267,0.000194734
1,267,0.000196169
1,268,0.000201837
1,268,0.000201216
1,268,0.000196807
1,268,0.000196051
1,268,0.00019675
1,269,0.000197725
1,269,0.000198294
1,269,0.00019831
1,269,0.000197761
1,269,0.00020305
1,270,0.0002004
1,270,0.000225347
1,270,0.000210748
1,270,0.000209984
1,270,0.000200288
1,271,0.00020074
1,271,0.000201006
1,271,0.000201194
1,271,0.000207128
1,271,0.000206547
1,272,0.000203213
1,272,0.000202989
1,272,0.000202076
1,272,0.000201843
1,272,0.000202699
1,273,0.000204781
1,273,0.000205286
1,273,0.000204742
1,273,0.000205241
1,273,0.000205459
1,274,0.000207249
1,274,0.000207299
1,274,0.000206474
1,274,0.000211932
1,274,0.000206275
1,275,0.000207533
1,275,0.000208314
1,275,0.000208242
1,275,0.000208087
1,275,0.000207343
1,276,0.000210102
1,276,0.000209886
1,276,0.000269506
1,276,0.000219981
1,276,0.000220494
1,277,0.000221604
1,277,0.000221334
1,277,0.000253502
1,277,0.000210063
1,277,0.000210806
1,278,0.000217168
1,278,0.000217601
1,278,0.000217138
1,278,0.00021635
1,278,0.000211622
1,279,0.000212444
1,279,0.000212304
1,279,0.000213512
1,279,0.000212243
1,279,0.000218536
1,280,0.000220309
1,280,0.00021424
1,280,0.00021363
1,280,0.000214136
1,280,0.000264947
1,281,0.000227956
1,281,0.000221675
1,281,0.00021564
1,281,0.000242262
1,281,0.000221236
1,282,0.000222705
1,282,0.000217582
1,282,0.000218124
1,282,0.000216712
1,282,0.000217079
1,283,0.000218768
1,283,0.000218314
1,283,0.00021946
1,283,0.000218728
1,283,0.000223641
1,284,0.000220983
1,284,0.000246849
1,284,0.000226591
1,284,0.000225576
1,284,0.000220422
1,285,0.000239103
1,285,0.000221959
1,285,0.000234169
1,285,0.000227949
1,285,0.000227041
1,286,0.000223462
1,286,0.000222831
1,286,0.000223437
1,286,0.000223717
1,286,0.00022295
1,287,0.000226575
1,287,0.000244218
1,287,0.000231918
1,287,0.000250806
1,287,0.000225808
1,288,0.0002258
1,288,0.000227676
1,288,0.000226053
1,288,0.000226033
1,288,0.000227121
1,289,0.000228353
1,289,0.000227651
1,289,0.000228299
1,289,0.000227488
1,289,0.000276253
1,290,0.000230844
1,290,0.000229208
1,290,0.000229483
1,290,0.000229028
1,290,0.000235582
1,291,0.000240143
1,291,0.000231492
1,291,0.000231817
1,291,0.000231193
1,291,0.000230531
1,292,0.000233262
1,292,0.000238635
1,292,0.000260434
1,292,0.000232444
1,292,0.000293228
1,293,0.000247494
1,293,0.000241084
1,293,0.000234277
1,293,0.000234397
1,293,0.000233727
1,294,0.000236644
1,294,0.000245777
1,294,0.000250733
1,294,0.000236009
1,294,0.000256883
1,295,0.000236726
1,295,0.000237475
1,295,0.000237304
1,295,0.000236734
1,295,0.000237273
1,296,0.000238502
1,296,0.000239202
1,296,0.000238818
1,296,0.000238821
1,296,0.000238195
1,297,0.000240639
1,297,0.000266624
1,297,0.000240634
1,297,0.000277588
1,297,0.000241167
1,298,0.000241625
1,298,0.000242801
1,298,0.000339325
1,298,0.000249041
1,298,0.000248455
1,299,0.000244169
1,299,0.000326872
1,299,0.000250228
1,299,0.000254662
1,299,0.000243885
1,300,0.000244922
1,300,0.000245301
1,300,0.000245562
1,300,0.000245461
1,300,0.000244711
1,301,0.000247007
1,301,0.000246399
1,301,0.000264877
1,301,0.000246905
1,301,0.000247103
1,302,0.000249723
1,302,0.000267983
1,302,0.000256931
1,302,0.000340918
1,302,0.000256597
1,303,0.000251307
1,303,0.00025109
1,303,0.000251901
1,303,0.000251093
1,303,0.000338767
1,304,0.000258729
1,304,0.000258764
1,304,0.000282788
1,304,0.000258474
1,304,0.000273216
1,305,0.000253099
1,305,0.000253829
1,305,0.000252936
1,305,0.00027098
1,305,0.00034266
1,306,0.000412485
1,306,0.000270108
1,306,0.000269337
1,306,0.000279169
1,306,0.000255286
1,307,0.000278947
1,307,0.000263333
1,307,0.000294562
1,307,0.000262974
1,307,0.00026362
1,308,0.000265792
1,308,0.00025822
1,308,0.00025761
1,308,0.000258235
1,308,0.000257775
1,309,0.000275044
1,309,0.000274463
1,309,0.00026014
1,309,0.000259331
1,309,0.000260262
1,310,0.000294414
1,310,0.000260989
1,310,0.000279959
1,310,0.000261101
1,310,0.000271421
1,311,0.00026279
1,311,0.000263253
1,311,0.000262698
1,311,0.000263443
1,311,0.000263362
1,312,0.000271803
1,312,0.000264321
1,312,0.000265005
1,312,0.000272803
1,312,0.000265488
1,313,0.000294098
1,313,0.000266487
1,313,0.000266681
1,313,0.000267249
1,313,0.000267203
1,314,0.000278129
1,314,0.000284852
1,314,0.000277322
1,314,0.000270452
1,314,0.000292721
1,315,0.000271931
1,315,0.000271693
1,315,0.000271021
1,315,0.000271678
1,315,0.000270392
1,316,0.000273371
1,316,0.000272285
1,316,0.000271879
1,316,0.00028542
1,316,0.000278187
1,317,0.000273237
1,317,0.000274062
1,317,0.000273965
1,317,0.000272584
1,317,0.000272987
1,318,0.000280826
1,318,0.000277142
1,318,0.000306082
1,318,0.000274948
1,318,0.000463982
1,319,0.000301056
1,319,0.000297105
1,319,0.000317933
1,319,0.000276625
1,319,0.000294318
1,320,0.000279013
1,320,0.000295843
1,320,0.000277654
1,320,0.000278861
1,320,0.00028795
1,321,0.000280839
1,321,0.000280233
1,321,0.000279488
1,321,0.000280519
1,321,0.000280663
1,322,0.000281942
1,322,0.000281374
1,322,0.000282554
1,322,0.000282514
1,322,0.000286644
1,323,0.000283515
1,323,0.000283036
1,323,0.000283294
1,323,0.000293731
1,323,0.000309129
1,324,0.000293709
1,324,0.000286406
1,324,0.000286444
1,324,0.000285344
1,324,0.000303262
1,325,0.000287746
1,325,0.000288085
1,325,0.00028784
1,325,0.000287357
1,325,0.000304847
1,326,0.000293008
1,326,0.000289986
1,326,0.00028946
1,326,0.00028861
1,326,0.000290171
1,327,0.00029143
1,327,0.00029111
1,327,0.000290687
1,327,0.000291252
1,327,0.000325643
1,328,0.000292021
1,328,0.000293443
1,328,0.000293772
1,328,0.000308923
1,328,0.000301412
1,329,0.000295826
1,329,0.000294956
1,329,0.000383746
1,329,0.000295182
1,329,0.000294591
1,330,0.000311506
1,330,0.000296458
1,330,0.000297002
1,330,0.000296883
1,330,0.000296008
1,331,0.000315671
1,331,0.000324684
1,331,0.000298951
1,331,0.000297525
1,331,0.000298208
1,332,0.000300441
1,332,0.000299685
1,332,0.000318745
1,332,0.000323651
1,332,0.000347251
1,333,0.000310184
1,333,0.000309018
1,333,0.000301823
1,333,0.000302335
1,333,0.000301413
1,334,0.000303552
1,334,0.000309711
1,334,0.000304137
1,334,0.000303471
1,334,0.000303186
1,335,0.000304797
1,335,0.000305453
1,335,0.000305358
1,335,0.000305181
1,335,0.000305362
1,336,0.000307108
1,336,0.000341857
1,336,0.000306125
1,336,0.000306891
1,336,0.000312134
1,337,0.000308552
1,337,0.000343515
1,337,0.000333964
1,337,0.000326144
1,337,0.000320381
1,338,0.000310205
1,338,0.000311437
1,338,0.000311202
1,338,0.000310527
1,338,0.000310487
1,339,0.00033336
1,339,0.000312538
1,339,0.000312625
1,339,0.000311738
1,339,0.000312256
1,340,0.000316423
1,340,0.000324927
1,340,0.00032745
1,340,0.000324696
1,340,0.000324233
1,341,0.000317557
1,341,0.000317446
1,341,0.000317267
1,341,0.000437632
1,341,0.000333173
1,342,0.000326867
1,342,0.000317932
1,342,0.0003253
1,342,0.000317269
1,342,0.000317586
1,343,0.000322226
1,343,0.000319778
1,343,0.000372257
1,343,0.000328208
1,343,0.000335353
1,344,0.000326502
1,344,0.000356173
1,344,0.000323601
1,344,0.000323757
1,344,0.00032326
1,345,0.000334078
1,345,0.000325382
1,345,0.000324058
1,345,0.000323302
1,345,0.000482374
1,346,0.000349534
1,346,0.000325183
1,346,0.000325184
1,346,0.000362784
1,346,0.000332863
1,347,0.000327112
1,347,0.000329546
1,347,0.000326345
1,347,0.000352664
1,347,0.000342342
1,348,0.000355087
1,348,0.00034646
1,348,0.000359039
1,348,0.000328209
1,348,0.00032848
1,349,0.000342846
1,349,0.000331349
1,349,0.000330644
1,349,0.000359361
1,349,0.000339053
1,350,0.000350948
1,350,0.00033263
1,350,0.000331958
1,350,0.000341844
1,350,0.000332593
1,351,0.000334186
1,351,0.000334544
1,351,0.000345717
1,351,0.000333951
1,351,0.000335352
1,352,0.000336209
1,352,0.000336939
1,352,0.000336645
1,352,0.000355933
1,352,0.000355148
1,353,0.000356157
1,353,0.000338843
1,353,0.000338384
1,353,0.000338938
1,353,0.000338219
1,354,0.000359346
1,354,0.000371469
1,354,0.00033958
1,354,0.000340361
1,354,0.000340012
1,355,0.000350987
1,355,0.000342085
1,355,0.000342166
1,355,0.000341467
1,355,0.00034211
1,356,0.000343846
1,356,0.000371248
1,356,0.00035349
1,356,0.00034375
1,356,0.00034443
1,357,0.000345188
1,357,0.000346248
1,357,0.000354904
1,357,0.000345403
1,357,0.00039021
1,358,0.000367357
1,358,0.000359264
1,358,0.0003566
1,358,0.000357012
1,358,0.000347766
1,359,0.000358122
1,359,0.000391327
1,359,0.000349568
1,359,0.000439021
1,359,0.000359269
1,360,0.00035202
1,360,0.000352053
1,360,0.000356238
1,360,0.000364892
1,360,0.000400744
1,361,0.00036316
1,361,0.000362714
1,361,0.000353848
1,361,0.000353184
1,361,0.000373461
1,362,0.000390491
1,362,0.000376028
1,362,0.000355472
1,362,0.000355001
1,362,0.000355311
1,363,0.000357418
1,363,0.000367327
1,363,0.000357985
1,363,0.000357914
1,363,0.000358002
1,364,0.00035946
1,364,0.000383275
1,364,0.000370538
1,364,0.000360864
1,364,0.000361945
1,365,0.000362388
1,365,0.000362689
1,365,0.000491968
1,365,0.000388543
1,365,0.000386079
1,366,0.000362696
1,366,0.000373474
1,366,0.000380232
1,366,0.000397236
1,366,0.000363573
1,367,0.00036583
1,367,0.000365002
1,367,0.000365426
1,367,0.000365871
1,367,0.000400579
1,368,0.000373225
1,368,0.000368717
1,368,0.000369462
1,368,0.000377657
1,368,0.000428031
1,369,0.000369958
1,369,0.000390002
1,369,0.000389445
1,369,0.000380666
1,369,0.00037692
1,370,0.000384642
1,370,0.000371708
1,370,0.000372125
1,370,0.000371046
1,370,0.000456482
1,371,0.000390513
1,371,0.000373134
1,371,0.000373569
1,371,0.000373594
1,371,0.000428674
1,372,0.000395569
1,372,0.000375615
1,372,0.000375784
1,372,0.000390412
1,372,0.00039662
1,373,0.000397212
1,373,0.000387073
1,373,0.000385417
1,373,0.000378204
1,373,0.000377238
1,374,0.000409753
1,374,0.000388986
1,374,0.000417899
1,374,0.000378374
1,374,0.000379204
1,375,0.000381646
1,375,0.000380864
1,375,0.000381662
1,375,0.000381051
1,375,0.000380457
1,376,0.000383019
1,376,0.000417747
1,376,0.000403853
1,376,0.00038353
1,376,0.000383301
1,377,0.000397487
1,377,0.000450741
1,377,0.000384583
1,377,0.000385125
1,377,0.000385826
1,378,0.000387502
1,378,0.000386634
1,378,0.000387424
1,378,0.000388168
1,378,0.00038712
1,379,0.000424363
1,379,0.000389394
1,379,0.000457687
1,379,0.000476491
1,379,0.000410787
1,380,0.000391092
1,380,0.000390335
1,380,0.000402514
1,380,0.00040749
1,380,0.000399667
1,381,0.000409507
1,381,0.000392883
1,381,0.000393512
1,381,0.000393152
1,381,0.000393536
1,382,0.000405798
1,382,0.000428876
1,382,0.000414639
1,382,0.000395694
1,382,0.000395463
1,383,0.000408862
1,383,0.000419822
1,383,0.000432026
1,383,0.000398148
1,383,0.000397723
1,384,0.000399738
1,384,0.000399995
1,384,0.000424474
1,384,0.000410519
1,384,0.000399991
1,385,0.000401579
1,385,0.000402084
1,385,0.000463546
1,385,0.000401806
1,385,0.000412405
1,386,0.000404008
1,386,0.000403063
1,386,0.000403592
1,386,0.00040367
1,386,0.000435178
1,387,0.000407314
1,387,0.000406836
1,387,0.000467899
1,387,0.000405423
1,387,0.000405663
1,388,0.000456445
1,388,0.000407274
1,388,0.000435478
1,388,0.000418886
1,388,0.000419591
1,389,0.000447124
1,389,0.000701173
1,389,0.000453814
1,389,0.000410242
1,389,0.000409469
1,390,0.000412272
1,390,0.000412108
1,390,0.000411988
1,390,0.000441031
1,390,0.000411879
1,391,0.000419561
1,391,0.000415699
1,391,0.000416039
1,391,0.000424681
1,391,0.000432185
1,392,0.000422199
1,392,0.000438946
1,392,0.000427395
1,392,0.0004161
1,392,0.000415431
1,393,0.000418169
1,393,0.000417783
1,393,0.000439633
1,393,0.000480689
1,393,0.000429517
1,394,0.000420264
1,394,0.000419937
1,394,0.000420749
1,394,0.000419867
1,394,0.000420418
1,395,0.000422602
1,395,0.000484484
1,395,0.000446016
1,395,0.000438004
1,395,0.000422567
1,396,0.000452742
1,396,0.000437309
1,396,0.0004238
1,396,0.000448657
1,396,0.000424736
1,397,0.000426935
1,397,0.000426645
1,397,0.000426423
1,397,0.000434566
1,397,0.000426869
1,398,0.000432771
1,398,0.000428976
1,398,0.000497115
1,398,0.000457459
1,398,0.000429195
1,399,0.000449253
1,399,0.000431089
1,399,0.000430405
1,399,0.000430964
1,399,0.000430049
1,400,0.000445533
1,400,0.000433104
1,400,0.000432464
1,400,0.000451967
1,400,0.000432095
1,401,0.000446699
1,401,0.00043516
1,401,0.000434763
1,401,0.000459238
1,401,0.000485165
1,402,0.000436687
1,402,0.000436645
1,402,0.000437446
1,402,0.000472162
1,402,0.000437326
1,403,0.000510748
1,403,0.000438771
1,403,0.000438978
1,403,0.000443244
1,403,0.000439531
1,404,0.00046937
1,404,0.000441445
1,404,0.000440871
1,404,0.000479411
1,404,0.000471738
1,405,0.000443874
1,405,0.000443883
1,405,0.000455998
1,405,0.000461619
1,405,0.000455456
1,406,0.000468544
1,406,0.000472167
1,406,0.000475637
1,406,0.000445451
1,406,0.000446197
1,407,0.00048027
1,407,0.000447443
1,407,0.000580863
1,407,0.000504497
1,407,0.000474362
1,408,0.000452652
1,408,0.000453151
1,408,0.000452577
1,408,0.00047478
1,408,0.000452975
1,409,0.000454888
1,409,0.000454625
1,409,0.000452767
1,409,0.000452503
1,409,0.000463947
1,410,0.00045408
1,410,0.000454747
1,410,0.000454344
1,410,0.000683584
1,410,0.00047915
1,411,0.000468883
1,411,0.000456875
1,411,0.000456845
1,411,0.00047706
1,411,0.000472753
1,412,0.000469691
1,412,0.000461201
1,412,0.000460931
1,412,0.000459908
1,412,0.000471295
1,413,0.000461412
1,413,0.000460486
1,413,0.000478531
1,413,0.000497131
1,413,0.000461292
1,414,0.000485828
1,414,0.000462888
1,414,0.000463566
1,414,0.000463444
1,414,0.000463446
1,415,0.000465602
1,415,0.000464699
1,415,0.000465468
1,415,0.000486855
1,415,0.000534537
1,416,0.000495599
1,416,0.000467823
1,416,0.000507768
1,416,0.000539271
1,416,0.000466497
1,417,0.000469902
1,417,0.000469482
1,417,0.000469436
1,417,0.000483855
1,417,0.000469071
1,418,0.000472227
1,418,0.000483908
1,418,0.000471858
1,418,0.000506659
1,418,0.000472544
1,419,0.000481689
1,419,0.000500354
1,419,0.000474106
1,419,0.000474612
1,419,0.000474171
1,420,0.000475954
1,420,0.000491948
1,420,0.000479028
1,420,0.000491807
1,420,0.000491156
1,421,0.000480921
1,421,0.000481092
1,421,0.000489425
1,421,0.000479909
1,421,0.000478796
1,422,0.000510339
1,422,0.000508052
1,422,0.000480689
1,422,0.000490774
1,422,0.000481206
1,423,0.000517897
1,423,0.000500546
1,423,0.000482502
1,423,0.00050747
1,423,0.000502385
1,424,0.000498752
1,424,0.00048555
1,424,0.000485559
1,424,0.000514079
1,424,0.000512594
1,425,0.000487587
1,425,0.00048775
1,425,0.000541866
1,425,0.000514681
1,425,0.000487266
1,426,0.000489678
1,426,0.000504438
1,426,0.000497818
1,426,0.000518167
1,426,0.00049057
1,427,0.000492328
1,427,0.000492785
1,427,0.00065984
1,427,0.000525387
1,427,0.00049235
1,428,0.000494137
1,428,0.000507637
1,428,0.000494103
1,428,0.000594309
1,428,0.000507167
1,429,0.000496968
1,429,0.000496958
1,429,0.000496434
1,429,0.000525472
1,429,0.000496389
1,430,0.000500886
1,430,0.000528393
1,430,0.000500298
1,430,0.000500952
1,430,0.000500525
1,431,0.000502356
1,431,0.000501812
1,431,0.000501003
1,431,0.000509011
1,431,0.000522058
1,432,0.000541351
1,432,0.000518744
1,432,0.000504616
1,432,0.000504408
1,432,0.000596088
1,433,0.000505366
1,433,0.000505294
1,433,0.000611909
1,433,0.00051859
1,433,0.000505622
1,434,0.000561106
1,434,0.000521284
1,434,0.000536638
1,434,0.000507356
1,434,0.000527504
1,435,0.000542362
1,435,0.000543688
1,435,0.000630591
1,435,0.000523261
1,435,0.000523951
1,436,0.000526209
1,436,0.000512291
1,436,0.000512596
1,436,0.000511978
1,436,0.000536974
1,437,0.000514147
1,437,0.000513576
1,437,0.000514332
1,437,0.000527797
1,437,0.000514638
1,438,0.000745473
1,438,0.000550083
1,438,0.000536843
1,438,0.000516791
1,438,0.000517221
1,439,0.000536793
1,439,0.000519109
1,439,0.000518814
1,439,0.000584763
1,439,0.000591775
1,440,0.000541395
1,440,0.000524654
1,440,0.000523927
1,440,0.000546438
1,440,0.000545675
1,441,0.000529451
1,441,0.000524303
1,441,0.00053748
1,441,0.000524106
1,441,0.000523665
1,442,0.000552101
1,442,0.00052889
1,442,0.000533743
1,442,0.000526239
1,442,0.000525561
1,443,0.000542544
1,443,0.000566408
1,443,0.000530962
1,443,0.000530164
1,443,0.000565937
1,444,0.000533391
1,444,0.000532804
1,444,0.00058722
1,444,0.000707459
1,444,0.000559853
1,445,0.00053306
1,445,0.000549026
1,445,0.000547444
1,445,0.000782601
1,445,0.000547777
1,446,0.000550278
1,446,0.000536051
1,446,0.000535622
1,446,0.000535673
1,446,0.000554073
1,447,0.000662888
1,447,0.00055238
1,447,0.00055279
1,447,0.000553014
1,447,0.000547596
1,448,0.000540543
1,448,0.000577886
1,448,0.000561469
1,448,0.00054027
1,448,0.000549734
1,449,0.000557621
1,449,0.000543255
1,449,0.000556837
1,449,0.000557126
1,449,0.0005533
1,450,0.000567717
1,450,0.00054572
1,450,0.000560076
1,450,0.000560329
1,450,0.000545101
1,451,0.000547645
1,451,0.000562544
1,451,0.000551451
1,451,0.000570355
1,451,0.000628174
1,452,0.000559009
1,452,0.000553641
1,452,0.000553231
1,452,0.000567971
1,452,0.000552985
1,453,0.000668493
1,453,0.000553206
1,453,0.000561876
1,453,0.000570558
1,453,0.000553034
1,454,0.000556048
1,454,0.000578805
1,454,0.000556028
1,454,0.000555979
1,454,0.000570584
1,455,0.00055756
1,455,0.00055819
1,455,0.000690124
1,455,0.000588409
1,455,0.000638579
1,456,0.000575448
1,456,0.000571608
1,456,0.000569328
1,456,0.000570455
1,456,0.000560845
1,457,0.000584322
1,457,0.000573684
1,457,0.000562361
1,457,0.000576034
1,457,0.000591972
1,458,0.000565443
1,458,0.000571329
1,458,0.000580382
1,458,0.000565582
1,458,0.00056572
1,459,0.000570197
1,459,0.000589019
1,459,0.000601776
1,459,0.000569743
1,459,0.000613855
1,460,0.00058064
1,460,0.000614574
1,460,0.000632248
1,460,0.000570159
1,460,0.000570738
1,461,0.000573008
1,461,0.000592397
1,461,0.000594611
1,461,0.000572319
1,461,0.000572365
1,462,0.000575458
1,462,0.000574807
1,462,0.000816853
1,462,0.000590966
1,462,0.000575688
1,463,0.000577718
1,463,0.000588855
1,463,0.000577795
1,463,0.000588812
1,463,0.000577872
1,464,0.000580311
1,464,0.000580334
1,464,0.000579901
1,464,0.000614712
1,464,0.000619104
1,465,0.000582769
1,465,0.000582866
1,465,0.000598122
1,465,0.000620129
1,465,0.000581989
1,466,0.000584468
1,466,0.000604883
1,466,0.00060018
1,466,0.00060834
1,466,0.000585161
1,467,0.000851385
1,467,0.000619775
1,467,0.000703108
1,467,0.000587111
1,467,0.000614385
1,468,0.000593063
1,468,0.000592932
1,468,0.000611819
1,468,0.000621956
1,468,0.000605894
1,469,0.000603383
1,469,0.000614126
1,469,0.000613972
1,469,0.000592671
1,469,0.000612515
1,470,0.000595423
1,470,0.000630966
1,470,0.000595346
1,470,0.000594882
1,470,0.000627608
1,471,0.000646028
1,471,0.000616233
1,471,0.000599711
1,471,0.0006285
1,471,0.000599066
1,472,0.000600198
1,472,0.000616226
1,472,0.000638823
1,472,0.000615223
1,472,0.000616244
1,473,0.000643951
1,473,0.000602951
1,473,0.000611374
1,473,0.000602862
1,473,0.000602192
1,474,0.000610537
1,474,0.000674915
1,474,0.000605122
1,474,0.00060453
1,474,0.000611462
1,475,0.000607361
1,475,0.000624182
1,475,0.000687193
1,475,0.000629154
1,475,0.000607456
1,476,0.000609902
1,476,0.000626566
1,476,0.000646399
1,476,0.000609859
1,476,0.000626418
1,477,0.000628553
1,477,0.000633955
1,477,0.000646851
1,477,0.00061288
1,477,0.000651053
1,478,0.000618751
1,478,0.000643668
1,478,0.000615291
1,478,0.000791886
1,478,0.000615337
1,479,0.000645509
1,479,0.000617964
1,479,0.000617461
1,479,0.000657178
1,479,0.000617425
1,480,0.000641879
1,480,0.000619528
1,480,0.000620343
1,480,0.000636468
1,480,0.000620676
1,481,0.000623008
1,481,0.000622983
1,481,0.000677918
1,481,0.000772364
1,481,0.000639081
1,482,0.000642254
1,482,0.000661233
1,482,0.00104397
1,482,0.000639797
1,482,0.000626154
1,483,0.000628515
1,483,0.000657962
1,483,0.000628441
1,483,0.000644228
1,483,0.000632418
1,484,0.000647929
1,484,0.000630862
1,484,0.000630356
1,484,0.000656213
1,484,0.000630828
1,485,0.000632915
1,485,0.000672038
1,485,0.000633337
1,485,0.000632934
1,485,0.000633489
1,486,0.000673117
1,486,0.000638341
1,486,0.000638463
1,486,0.000638289
1,486,0.000654943
1,487,0.000638248
1,487,0.000652481
1,487,0.000638495
1,487,0.000637272
1,487,0.000659191
1,488,0.000675217
1,488,0.000640461
1,488,0.000658339
1,488,0.000651524
1,488,0.000640883
1,489,0.000667386
1,489,0.0006651
1,489,0.000643993
1,489,0.000684456
1,489,0.00066116
1,490,0.000681541
1,490,0.000646048
1,490,0.000646254
1,490,0.000646482
1,490,0.000646556
1,491,0.000648026
1,491,0.000736256
1,491,0.000737724
1,491,0.000665654
1,491,0.00064871
1,492,0.000770847
1,492,0.000687378
1,492,0.000651498
1,492,0.000650984
1,492,0.00068814
1,493,0.0006979
1,493,0.000653483
1,493,0.000654382
1,493,0.000657126
1,493,0.000653825
1,494,0.000674877
1,494,0.000708434
1,494,0.000656502
1,494,0.00065625
1,494,0.000679654
1,495,0.000658158
1,495,0.000658805
1,495,0.000658641
1,495,0.000658618
1,495,0.000658733
1,496,0.000662376
1,496,0.000697785
1,496,0.000682174
1,496,0.000661023
1,496,0.00066122
1,497,0.000715587
1,497,0.0006825
1,497,0.000682178
1,497,0.000664292
1,497,0.000664628
1,498,0.000667063
1,498,0.000703851
1,498,0.000666999
1,498,0.00070622
1,498,0.000673024
1,499,0.000669631
