p,d,t
1,499,0.000696439
1,499,0.000669458
1,499,0.00067843
1,499,0.000686899
1,500,0.000690777
1,500,0.000718786
1,500,0.000672146
1,500,0.000672507
1,500,0.000672342
1,501,0.000674627
1,501,0.000688083
1,501,0.000702613
1,501,0.000692389
1,501,0.00067822
1,502,0.000712557
1,502,0.000726292
1,502,0.000677298
1,502,0.000677707
1,502,0.000697325
1,503,0.000870231
1,503,0.000722655
1,503,0.000680454
1,503,0.000680237
1,503,0.000679822
1,504,0.000966036
1,504,0.000707239
1,504,0.000772356
1,504,0.000735389
1,504,0.000683245
1,505,0.000686355
1,505,0.000685818
1,505,0.00068607
1,505,0.000689052
1,505,0.000686129
1,506,0.000756761
1,506,0.000709815
1,506,0.000688799
1,506,0.000688761
1,506,0.000689041
1,507,0.000694263
1,507,0.000691062
1,507,0.000712876
1,507,0.000691006
1,507,0.000700038
1,508,0.000736486
1,508,0.000737997
1,508,0.000731635
1,508,0.000694636
1,508,0.000739647
1,509,0.000696788
1,509,0.000696106
1,509,0.000760424
1,509,0.000705875
1,509,0.000752
1,510,0.000718521
1,510,0.000738704
1,510,0.000699366
1,510,0.000707097
1,510,0.000734034
1,511,0.00070217
1,511,0.00070211
1,511,0.000719589
1,511,0.000754205
1,511,0.000721684
1,512,0.000719074
1,512,0.000704403
1,512,0.000704387
1,512,0.000714966
1,512,0.000704399
1,513,0.00070866
1,513,0.000707881
1,513,0.000777892
1,513,0.000746662
1,513,0.000735301
1,514,0.000710343
1,514,0.000709922
1,514,0.000709974
1,514,0.00074347
1,514,0.000727943
1,515,0.000730166
1,515,0.000716854
1,515,0.000795488
1,515,0.000767836
1,515,0.000734538
1,516,0.000714886
1,516,0.000715635
1,516,0.000732943
1,516,0.000715264
1,516,0.000742765
1,517,0.000826566
1,517,0.000718591
1,517,0.000718436
1,517,0.00071836
1,517,0.00071802
1,518,0.000753578
1,518,0.000747448
1,518,0.000743013
1,518,0.000721021
1,518,0.000725424
1,519,0.00072489
1,519,0.000752828
1,519,0.000723536
1,519,0.000772755
1,519,0.000724583
1,520,0.000734647
1,520,0.000730584
1,520,0.00072994
1,520,0.000855965
1,520,0.000785127
1,521,0.000746276
1,521,0.000774358
1,521,0.000773638
1,521,0.000732818
1,521,0.000776585
1,522,0.000748007
1,522,0.000732138
1,522,0.000774356
1,522,0.000772856
1,522,0.000732691
1,523,0.000767667
1,523,0.000800493
1,523,0.000758136
1,523,0.000857029
1,523,0.000758614
1,524,0.000738976
1,524,0.000823945
1,524,0.000750988
1,524,0.000739006
1,524,0.000747061
1,525,0.000760459
1,525,0.000740978
1,525,0.000740961
1,525,0.000741097
1,525,0.000740935
1,526,0.00074405
1,526,0.000763734
1,526,0.000773867
1,526,0.000744154
1,526,0.000763874
1,527,0.000746571
1,527,0.000750556
1,527,0.000745953
1,527,0.000816424
1,527,0.000776863
1,528,0.000783939
1,528,0.000749266
1,528,0.000784416
1,528,0.000749478
1,528,0.000803953
1,529,0.000772587
1,529,0.000752477
1,529,0.000754618
1,529,0.000760583
1,529,0.000772692
1,530,0.000774577
1,530,0.000764017
1,530,0.00076614
1,530,0.00077451
1,530,0.000763685
1,531,0.000828275
1,531,0.000787208
1,531,0.000784206
1,531,0.000780384
1,531,0.000758607
1,532,0.000771883
1,532,0.000782337
1,532,0.000760885
1,532,0.000820698
1,532,0.000789573
1,533,0.000791928
1,533,0.000805762
1,533,0.000781308
1,533,0.000778278
1,533,0.000783014
1,534,0.000854593
1,534,0.000766766
1,534,0.000775328
1,534,0.000777389
1,534,0.000767002
1,535,0.000821928
1,535,0.000778174
1,535,0.000769523
1,535,0.000769265
1,535,0.000768842
1,536,0.000795772
1,536,0.000783079
1,536,0.000802225
1,536,0.000792624
1,536,0.000772984
1,537,0.000774874
1,537,0.000774669
1,537,0.000804241
1,537,0.000942747
1,537,0.000818427
1,538,0.000822284
1,538,0.000778374
1,538,0.000886133
1,538,0.000798911
1,538,0.00129394
1,539,0.00121226
1,539,0.000841866
1,539,0.000806482
1,539,0.000836174
1,539,0.000802774
1,540,0.000833226
1,540,0.000836159
1,540,0.000784416
1,540,0.000783522
1,540,0.000826215
1,541,0.000786788
1,541,0.000787259
1,541,0.000807487
1,541,0.00108356
1,541,0.000813716
1,542,0.000789647
1,542,0.000789149
1,542,0.000817282
1,542,0.000803429
1,542,0.00086052
1,543,0.000795699
1,543,0.000843903
1,543,0.000847135
1,543,0.00081484
1,543,0.000950526
1,544,0.000803389
1,544,0.000817423
1,544,0.00079491
1,544,0.000794308
1,544,0.000810184
1,545,0.000863643
1,545,0.000798522
1,545,0.000842305
1,545,0.000798316
1,545,0.000807125
1,546,0.000800748
1,546,0.00080082
1,546,0.000824474
1,546,0.00108715
1,546,0.000823705
1,547,0.000803882
1,547,0.00080444
1,547,0.000804325
1,547,0.000804437
1,547,0.000838104
1,548,0.000815122
1,548,0.000830206
1,548,0.000846575
1,548,0.000807142
1,548,0.000851374
1,549,0.000813745
1,549,0.000809526
1,549,0.000839906
1,549,0.000906426
1,549,0.000862719
1,550,0.000853585
1,550,0.000927524
1,550,0.0008124
1,550,0.000821395
1,550,0.000891923
1,551,0.000815285
1,551,0.000815558
1,551,0.000842412
1,551,0.000860141
1,551,0.000836964
1,552,0.000856423
1,552,0.00082215
1,552,0.000849497
1,552,0.000840531
1,552,0.000839701
1,553,0.000821682
1,553,0.00092654
1,553,0.000916803
1,553,0.000821579
1,553,0.000842169
1,554,0.000841804
1,554,0.000827429
1,554,0.000824329
1,554,0.000944456
1,554,0.000873812
1,555,0.000860241
1,555,0.000870628
1,555,0.000829148
1,555,0.000830831
1,555,0.000849024
1,556,0.000830716
1,556,0.000830386
1,556,0.000878977
1,556,0.000829774
1,556,0.000865815
1,557,0.000880416
1,557,0.000855495
1,557,0.000855269
1,557,0.000900495
1,557,0.00083269
1,558,0.00088497
1,558,0.000913462
1,558,0.000836371
1,558,0.000853745
1,558,0.000840306
1,559,0.000838961
1,559,0.000882396
1,559,0.000838866
1,559,0.000884665
1,559,0.00085706
1,560,0.000864849
1,560,0.000902417
1,560,0.000872676
1,560,0.000855282
1,560,0.00090337
1,561,0.000882545
1,561,0.00092726
1,561,0.00094874
1,561,0.000867627
1,561,0.00084529
1,562,0.000877334
1,562,0.000848553
1,562,0.000881941
1,562,0.000848457
1,562,0.000936433
1,563,0.000885883
1,563,0.000851295
1,563,0.000851692
1,563,0.000855294
1,563,0.000952694
1,564,0.000854754
1,564,0.0012936
1,564,0.000854828
1,564,0.000860672
1,564,0.000893786
1,565,0.000881447
1,565,0.000861595
1,565,0.00086109
1,565,0.00100204
1,565,0.000904587
1,566,0.00086039
1,566,0.000913826
1,566,0.000859573
1,566,0.000889509
1,566,0.000953338
1,567,0.000992855
1,567,0.000886526
1,567,0.000894791
1,567,0.000939347
1,567,0.000890706
1,568,0.00088876
1,568,0.000891307
1,568,0.000866699
1,568,0.000885272
1,568,0.000971267
1,569,0.000940584
1,569,0.000870183
1,569,0.000892876
1,569,0.000869892
1,569,0.000917167
1,570,0.000907195
1,570,0.000897825
1,570,0.00087222
1,570,0.000872492
1,570,0.000940307
1,571,0.000903304
1,571,0.000933508
1,571,0.000899215
1,571,0.0009047
1,571,0.000875408
1,572,0.000878381
1,572,0.000878492
1,572,0.000884443
1,572,0.000878628
1,572,0.000960861
1,573,0.000905397
1,573,0.000892511
1,573,0.000898857
1,573,0.000915388
1,573,0.00092872
1,574,0.000941484
1,574,0.00111364
1,574,0.00088518
1,574,0.000884759
1,574,0.000902723
1,575,0.000899513
1,575,0.000921239
1,575,0.000897287
1,575,0.000905232
1,575,0.000935601
1,576,0.000927748
1,576,0.000916223
1,576,0.000911591
1,576,0.000920272
1,576,0.00089011
1,577,0.000893541
1,577,0.00105727
1,577,0.000893374
1,577,0.000911129
1,577,0.000917471
1,578,0.000920354
1,578,0.000896994
1,578,0.000920561
1,578,0.000925068
1,578,0.000957949
1,579,0.000900946
1,579,0.00100227
1,579,0.000923765
1,579,0.000928856
1,579,0.000922558
1,580,0.000914233
1,580,0.000958031
1,580,0.000932578
1,580,0.000928751
1,580,0.000905262
1,581,0.00093168
1,581,0.000906425
1,581,0.00100173
1,581,0.00113574
1,581,0.000907106
1,582,0.000913165
1,582,0.000913234
1,582,0.000938189
1,582,0.000914843
1,582,0.000910459
1,583,0.000962296
1,583,0.000955546
1,583,0.00094601
1,583,0.000952668
1,583,0.00091273
1,584,0.00091617
1,584,0.000966413
1,584,0.000916082
1,584,0.00096661
1,584,0.000917189
1,585,0.000957853
1,585,0.000922995
1,585,0.000949921
1,585,0.000949907
1,585,0.00102366
1,586,0.000981904
1,586,0.00104502
1,586,0.000922181
1,586,0.000945791
1,586,0.000922451
1,587,0.000950011
1,587,0.000926013
1,587,0.000976341
1,587,0.00146941
1,587,0.000926279
1,588,0.000953418
1,588,0.000954061
1,588,0.000953024
1,588,0.000932802
1,588,0.0010165
1,589,0.000942676
1,589,0.00105587
1,589,0.000966839
1,589,0.000931593
1,589,0.000931838
1,590,0.000935267
1,590,0.000986917
1,590,0.000935078
1,590,0.000959888
1,590,0.000959775
1,591,0.000949754
1,591,0.000941166
1,591,0.000965716
1,591,0.000992431
1,591,0.000962599
1,592,0.000941311
1,592,0.00104031
1,592,0.000968721
1,592,0.000961788
1,592,0.000940812
1,593,0.000996844
1,593,0.000961949
1,593,0.000969224
1,593,0.000944311
1,593,0.00106597
1,594,0.000947724
1,594,0.000947976
1,594,0.0013848
1,594,0.00096491
1,594,0.000947761
1,595,0.000960368
1,595,0.0011441
1,595,0.00098738
1,595,0.00117989
1,595,0.00100382
1,596,0.000954258
1,596,0.000979955
1,596,0.000955164
1,596,0.000972605
1,596,0.000956177
1,597,0.000965497
1,597,0.00101948
1,597,0.000986409
1,597,0.000957328
1,597,0.000989488
1,598,0.000959501
1,598,0.000959829
1,598,0.000959699
1,598,0.00101395
1,598,0.00097816
1,599,0.000999226
1,599,0.000967554
1,599,0.000994132
1,599,0.000964781
1,599,0.000999847
1,600,0.00102936
1,600,0.000966078
1,600,0.00096583
1,600,0.000984794
1,600,0.00101616
1,601,0.00111587
1,601,0.000969211
1,601,0.00111808
1,601,0.000969027
1,601,0.00096899
1,602,0.00101576
1,602,0.000971699
1,602,0.00102401
1,602,0.00102131
1,602,0.000972438
1,603,0.000978289
1,603,0.00101861
1,603,0.000995224
1,603,0.000980897
1,603,0.00103574
1,604,0.00103446
1,604,0.00100193
1,604,0.000980531
1,604,0.000980865
1,604,0.00100037
1,605,0.000985866
1,605,0.00103582
1,605,0.000981669
1,605,0.000982029
1,605,0.00105921
1,606,0.00102797
1,606,0.00101225
1,606,0.00104705
1,606,0.000995795
1,606,0.00112482
1,607,0.000987729
1,607,0.00103578
1,607,0.000996224
1,607,0.000988076
1,607,0.00124964
1,608,0.00101479
1,608,0.00103991
1,608,0.00101542
1,608,0.000994629
1,608,0.00137507
1,609,0.000995912
1,609,0.00105024
1,609,0.000994766
1,609,0.00102372
1,609,0.000994542
1,610,0.00104694
1,610,0.000997954
1,610,0.00102647
1,610,0.00103552
1,610,0.00103467
1,611,0.00100432
1,611,0.0010279
1,611,0.00100726
1,611,0.00106734
1,611,0.00104362
1,612,0.00103378
1,612,0.00100466
1,612,0.0010328
1,612,0.00100456
1,612,0.0010042
1,613,0.00105868
1,613,0.00103965
1,613,0.00100768
1,613,0.00106949
1,613,0.001012
1,614,0.00101632
1,614,0.00101358
1,614,0.00105916
1,614,0.00112656
1,614,0.00104058
1,615,0.00101455
1,615,0.00105338
1,615,0.00101369
1,615,0.00124635
1,615,0.00107706
1,616,0.00104132
1,616,0.00104045
1,616,0.00105634
1,616,0.00101689
1,616,0.0010617
1,617,0.00102087
1,617,0.00105136
1,617,0.00102076
1,617,0.00106207
1,617,0.00108858
1,618,0.00106682
1,618,0.00108712
1,618,0.00114973
1,618,0.00102401
1,618,0.00102409
1,619,0.00102654
1,619,0.00102721
1,619,0.00113893
1,619,0.00104979
1,619,0.00110798
1,620,0.00103151
1,620,0.00103092
1,620,0.00105829
1,620,0.0010316
1,620,0.00103122
1,621,0.00116219
1,621,0.00108671
1,621,0.0010619
1,621,0.00109765
1,621,0.00103333
1,622,0.00103766
1,622,0.00104585
1,622,0.00107344
1,622,0.00106143
1,622,0.00103747
1,623,0.00104008
1,623,0.00106802
1,623,0.00104311
1,623,0.0010702
1,623,0.00115699
1,624,0.00108717
1,624,0.0010691
1,624,0.00104342
1,624,0.00108665
1,624,0.00104312
1,625,0.00112076
1,625,0.00104847
1,625,0.00106572
1,625,0.00104792
1,625,0.00104767
1,626,0.00107836
1,626,0.0011016
1,626,0.00105055
1,626,0.001116
1,626,0.00105022
1,627,0.0011055
1,627,0.00107799
1,627,0.00111183
1,627,0.00105385
1,627,0.00105423
1,628,0.001057
1,628,0.00107778
1,628,0.00120289
1,628,0.00133613
1,628,0.00113578
1,629,0.00106117
1,629,0.00108502
1,629,0.00106186
1,629,0.00108879
1,629,0.00106132
1,630,0.00112394
1,630,0.00108556
1,630,0.0010644
1,630,0.00106393
1,630,0.001086
1,631,0.00107526
1,631,0.00113982
1,631,0.00106871
1,631,0.00115934
1,631,0.00117683
1,632,0.00109219
1,632,0.00109252
1,632,0.00112919
1,632,0.00107055
1,632,0.00106919
1,633,0.00110826
1,633,0.00110819
1,633,0.00107401
1,633,0.00110288
1,633,0.00107918
1,634,0.00108306
1,634,0.00108804
1,634,0.00107763
1,634,0.00107724
1,634,0.00129988
1,635,0.00108087
1,635,0.00110496
1,635,0.00108101
1,635,0.00111871
1,635,0.00108016
1,636,0.00119029
1,636,0.00108547
1,636,0.00111343
1,636,0.00110102
1,636,0.00108365
1,637,0.00108722
1,637,0.00108769
1,637,0.00114892
1,637,0.0011054
1,637,0.00108808
1,638,0.00109734
1,638,0.00109095
1,638,0.00110819
1,638,0.001121
1,638,0.00109447
1,639,0.00111262
1,639,0.00109382
1,639,0.00109396
1,639,0.00112788
1,639,0.00112548
1,640,0.00109798
1,640,0.00109723
1,640,0.00113968
1,640,0.00109921
1,640,0.00110917
1,641,0.00115187
1,641,0.00110473
1,641,0.00116281
1,641,0.00110476
1,641,0.00133199
1,642,0.00112132
1,642,0.00113422
1,642,0.00113596
1,642,0.00113462
1,642,0.0011257
1,643,0.0011718
1,643,0.0011986
1,643,0.00113887
1,643,0.00110819
1,643,0.00110773
1,644,0.00116465
1,644,0.0011427
1,644,0.001112
1,644,0.00114968
1,644,0.00114075
1,645,0.00120407
1,645,0.00111494
1,645,0.00114327
1,645,0.00113255
1,645,0.00113781
1,646,0.00111835
1,646,0.00113672
1,646,0.00111831
1,646,0.00111945
1,646,0.00121919
1,647,0.00113839
1,647,0.00156321
1,647,0.00118738
1,647,0.00121914
1,647,0.0011222
1,648,0.00114386
1,648,0.00129874
1,648,0.00116003
1,648,0.00112455
1,648,0.0011962
1,649,0.0011292
1,649,0.00115862
1,649,0.00112828
1,649,0.00112792
1,649,0.00112832
1,650,0.00120537
1,650,0.00117453
1,650,0.00118318
1,650,0.00116114
1,650,0.00114095
1,651,0.00122784
1,651,0.00120051
1,651,0.00121637
1,651,0.00119114
1,651,0.00114472
1,652,0.00114244
1,652,0.0011737
1,652,0.00118391
1,652,0.00132
1,652,0.00114349
1,653,0.00117595
1,653,0.0011546
1,653,0.0012095
1,653,0.00118551
1,653,0.0011729
1,654,0.00114655
1,654,0.0012033
1,654,0.00119886
1,654,0.00149097
1,654,0.00115478
1,655,0.0012932
1,655,0.00115392
1,655,0.0011519
1,655,0.00119919
1,655,0.00121229
1,656,0.00117074
1,656,0.00115275
1,656,0.00115251
1,656,0.00117264
1,656,0.00115227
1,657,0.00115728
1,657,0.00115662
1,657,0.00119613
1,657,0.00120921
1,657,0.00115647
1,658,0.00152159
1,658,0.00120829
1,658,0.00120315
1,658,0.00118924
1,658,0.00117762
1,659,0.00116354
1,659,0.00133717
1,659,0.00116437
1,659,0.00126974
1,659,0.001199
1,660,0.00117893
1,660,0.00118853
1,660,0.00117732
1,660,0.001184
1,660,0.00116682
1,661,0.00119465
1,661,0.00118781
1,661,0.00116969
1,661,0.00117135
1,661,0.00124715
1,662,0.00120027
1,662,0.00120561
1,662,0.00120465
1,662,0.00123635
1,662,0.00118008
1,663,0.00119657
1,663,0.00120726
1,663,0.00122405
1,663,0.00117855
1,663,0.00120825
1,664,0.00119838
1,664,0.00122178
1,664,0.00118067
1,664,0.00118109
1,664,0.00156813
1,665,0.00180206
1,665,0.00127843
1,665,0.00118517
1,665,0.00122697
1,665,0.00132194
1,666,0.00119027
1,666,0.0012781
1,666,0.00118793
1,666,0.00120791
1,666,0.00122854
1,667,0.00142621
1,667,0.00119196
1,667,0.0011917
1,667,0.00122259
1,667,0.00119178
1,668,0.00121793
1,668,0.00127583
1,668,0.00119563
1,668,0.00121891
1,668,0.00120368
1,669,0.00119859
1,669,0.00127182
1,669,0.0011985
1,669,0.00119827
1,669,0.00119831
1,670,0.00120297
1,670,0.00128806
1,670,0.00121213
1,670,0.00120223
1,670,0.00120495
1,671,0.00120601
1,671,0.00126219
1,671,0.0012111
1,671,0.00120622
1,671,0.00124821
1,672,0.00120961
1,672,0.00129513
1,672,0.00124325
1,672,0.00124126
1,672,0.00120953
1,673,0.00126486
1,673,0.00125311
1,673,0.00133216
1,673,0.00123349
1,673,0.00121344
1,674,0.00125535
1,674,0.00124787
1,674,0.00121651
1,674,0.00130143
1,674,0.0012725
1,675,0.00121906
1,675,0.00125586
1,675,0.00124622
1,675,0.00128502
1,675,0.00129226
1,676,0.00125478
1,676,0.00144438
1,676,0.00122404
1,676,0.0012528
1,676,0.0012467
1,677,0.00126383
1,677,0.00124469
1,677,0.00122621
1,677,0.00125546
1,677,0.00129461
1,678,0.00125096
1,678,0.00123001
1,678,0.00123344
1,678,0.0012745
1,678,0.00133066
1,679,0.00124694
1,679,0.00123766
1,679,0.00129571
1,679,0.00123456
1,679,0.00128932
1,680,0.00123914
1,680,0.00127331
1,680,0.00123781
1,680,0.00125988
1,680,0.00123809
1,681,0.0013168
1,681,0.00126745
1,681,0.00126
1,681,0.00127492
1,681,0.00132846
1,682,0.00131494
1,682,0.00124546
1,682,0.00124533
1,682,0.00133652
1,682,0.0012823
1,683,0.00158333
1,683,0.00130584
1,683,0.00128395
1,683,0.00128392
1,683,0.00128404
1,684,0.00130466
1,684,0.00134972
1,684,0.00126319
1,684,0.00127383
1,684,0.00136358
1,685,0.00125606
1,685,0.00133
1,685,0.00125618
1,685,0.00131073
1,685,0.00132592
1,686,0.00126019
1,686,0.00149758
1,686,0.00129974
1,686,0.00129268
1,686,0.00131714
1,687,0.00128083
1,687,0.00129891
1,687,0.00159398
1,687,0.00126333
1,687,0.00128053
1,688,0.00128446
1,688,0.00126677
1,688,0.00126796
1,688,0.00126607
1,688,0.00130118
1,689,0.0013118
1,689,0.00130507
1,689,0.00131138
1,689,0.00140019
1,689,0.00128926
1,690,0.00127453
1,690,0.00130773
1,690,0.00135139
1,690,0.00130352
1,690,0.00127364
1,691,0.00129591
1,691,0.00128018
1,691,0.00134047
1,691,0.00127903
1,691,0.0012787
1,692,0.00129762
1,692,0.00132554
1,692,0.0017056
1,692,0.00134786
1,692,0.00130932
1,693,0.00131249
1,693,0.0013096
1,693,0.00131908
1,693,0.00131376
1,693,0.00130819
1,694,0.0013341
1,694,0.00129439
1,694,0.00132429
1,694,0.00129968
1,694,0.00128916
1,695,0.00134816
1,695,0.00135777
1,695,0.00130136
1,695,0.00129504
1,695,0.00129658
1,696,0.00135805
1,696,0.00132237
1,696,0.00132515
1,696,0.00134045
1,696,0.00129688
1,697,0.00133329
1,697,0.00131743
1,697,0.00129979
1,697,0.0013773
1,697,0.00146377
1,698,0.00136727
1,698,0.00130374
1,698,0.00145134
1,698,0.00136136
1,698,0.00137359
1,699,0.00137699
1,699,0.00138876
1,699,0.00130643
1,699,0.00137981
1,699,0.00135249
1,700,0.00131122
1,700,0.00134577
1,700,0.00138842
1,700,0.00165731
1,700,0.00138295
1,701,0.00135008
1,701,0.00137142
1,701,0.00135249
1,701,0.00138826
1,701,0.00131623
1,702,0.00134292
1,702,0.00139278
1,702,0.00137352
1,702,0.00131908
1,702,0.00141408
1,703,0.00139673
1,703,0.00137553
1,703,0.00139146
1,703,0.00132258
1,703,0.00136063
1,704,0.00141434
1,704,0.00138779
1,704,0.00138756
1,704,0.00154605
1,704,0.00136324
1,705,0.0013659
1,705,0.00145279
1,705,0.00139476
1,705,0.00133254
1,705,0.00141719
1,706,0.00137952
1,706,0.00133957
1,706,0.00138077
1,706,0.00136207
1,706,0.00136098
1,707,0.00139419
1,707,0.00162105
1,707,0.00136503
1,707,0.00137806
1,707,0.00140348
1,708,0.00136118
1,708,0.00153383
1,708,0.00134123
1,708,0.00143004
1,708,0.00136708
1,709,0.00139767
1,709,0.00142177
1,709,0.00138378
1,709,0.00139433
1,709,0.00139839
1,710,0.00138601
1,710,0.00142349
1,710,0.00138915
1,710,0.00134934
1,710,0.00140715
1,711,0.00143831
1,711,0.00139963
1,711,0.00139868
1,711,0.00140172
1,711,0.00138737
1,712,0.0015327
1,712,0.00138474
1,712,0.00143787
1,712,0.00143543
1,712,0.00189949
1,713,0.00136194
1,713,0.00139865
1,713,0.00136423
1,713,0.00136469
1,713,0.00136149
1,714,0.00143237
1,714,0.00151159
1,714,0.00140149
1,714,0.00136491
1,714,0.00140534
1,715,0.00145067
1,715,0.00136824
1,715,0.00136823
1,715,0.00141923
1,715,0.00137234
1,716,0.00145411
1,716,0.00137664
1,716,0.00148539
1,716,0.00137204
1,716,0.00137242
1,717,0.0014398
1,717,0.00142749
1,717,0.00139755
1,717,0.00142101
1,717,0.0014597
1,718,0.00144238
1,718,0.00142778
1,718,0.00162558
1,718,0.00140404
1,718,0.00160747
1,719,0.00142137
1,719,0.00140953
1,719,0.00140113
1,719,0.00143434
1,719,0.00149782
1,720,0.00146153
1,720,0.00141128
1,720,0.00138741
1,720,0.00138743
1,720,0.00139043
1,721,0.00149665
1,721,0.001584
1,721,0.0013922
1,721,0.00141916
1,721,0.00148265
1,722,0.00144503
1,722,0.00140499
1,722,0.00139515
1,722,0.00202309
1,722,0.00139679
1,723,0.00149533
1,723,0.00142027
1,723,0.00146283
1,723,0.00148306
1,723,0.00141709
1,724,0.00144419
1,724,0.00146217
1,724,0.00144104
1,724,0.00142415
1,724,0.00140687
1,725,0.00151517
1,725,0.00142409
1,725,0.00144964
1,725,0.00140678
1,725,0.00140619
1,726,0.00141085
1,726,0.00151041
1,726,0.00143004
1,726,0.00141474
1,726,0.00147168
1,727,0.00150859
1,727,0.00149847
1,727,0.00152503
1,727,0.00148311
1,727,0.00143366
1,728,0.00144172
1,728,0.00142287
1,728,0.0014936
1,728,0.00141791
1,728,0.00143805
1,729,0.00146554
1,729,0.00142275
1,729,0.00142164
1,729,0.00145985
1,729,0.00150395
1,730,0.00151714
1,730,0.00143017
1,730,0.00146739
1,730,0.00144463
1,730,0.00143398
1,731,0.00147946
1,731,0.001502
1,731,0.00143825
1,731,0.00143359
1,731,0.00161039
1,732,0.00146107
1,732,0.00151054
1,732,0.00146195
1,732,0.00145497
1,732,0.00154069
1,733,0.00148347
1,733,0.00150092
1,733,0.0015082
1,733,0.00150055
1,733,0.00144528
1,734,0.00149197
1,734,0.00152167
1,734,0.0014608
1,734,0.00168518
1,734,0.00147057
1,735,0.00145005
1,735,0.00144968
1,735,0.00152202
1,735,0.00147525
1,735,0.00154806
1,736,0.00148803
1,736,0.00160507
1,736,0.00154316
1,736,0.00145004
1,736,0.00148772
1,737,0.00154343
1,737,0.00164471
1,737,0.00146411
1,737,0.00149944
1,737,0.00145434
1,738,0.0014567
1,738,0.00179848
1,738,0.00152478
1,738,0.00147621
1,738,0.0015453
1,739,0.00151688
1,739,0.00154958
1,739,0.00154692
1,739,0.00149857
1,739,0.00148774
1,740,0.00158319
1,740,0.00152722
1,740,0.00148292
1,740,0.00146543
1,740,0.00146445
1,741,0.00147057
1,741,0.00154682
1,741,0.00156153
1,741,0.00147823
1,741,0.00156565
1,742,0.00154812
1,742,0.00149696
1,742,0.00147773
1,742,0.00147764
1,742,0.00151417
1,743,0.00162156
1,743,0.00147702
1,743,0.00147787
1,743,0.00155898
1,743,0.00147684
1,744,0.00155398
1,744,0.00150165
1,744,0.00154063
1,744,0.00150638
1,744,0.0015038
1,745,0.00150628
1,745,0.00152794
1,745,0.00156725
1,745,0.00148371
1,745,0.00151901
1,746,0.00156764
1,746,0.00153926
1,746,0.00151778
1,746,0.00153484
